g_force_x, g_force_y, g_force_z
0.3038287, 0.22672056, -0.52472574
0.27550387, 0.29943827, -0.53350675
0.24623387, 0.29968217, -0.48079026
0.27818695, 0.22696446, -0.49127865
0.31870762, 0.12421457, -0.48371726
0.32943994, 0.044911157, -0.44246486
0.3318791, 0.038325455, -0.3875531
0.3226103, 0.07198588, -0.34093451
0.354106, 0.15546641, -0.34852645
0.38044903, 0.25992367, -0.25358188
0.37776592, 0.34654462, -0.22964753
0.34532502, 0.35361823, -0.2806566
0.28529102, 0.31017056, -0.42490286
0.29187676, 0.24306299, -0.5542397
0.32651293, 0.16058864, -0.63528097
0.37532678, 0.0983594, -0.712877
0.35264254, 0.03149575, -0.7411713
0.30578002, 0.017805906, -0.7443422
0.26306412, 0.021952493, -0.6298843
0.27965045, 0.0636928, -0.5361898
0.3406906, 0.09640811, -0.4051456
0.3623992, 0.13958137, -0.346819
0.34434935, 0.21159777, -0.26894864
0.3143171, 0.25769794, -0.21891522
0.35630128, 0.25721014, -0.25553322
0.3467885, 0.21037811, -0.3182503
0.29748684, 0.1815655, -0.44685537
0.23745286, 0.14031309, -0.54301953
0.21351856, 0.14741714, -0.638208
0.24940477, 0.14790496, -0.66723406
0.3172441, 0.15010026, -0.72751194
0.35800868, 0.14445968, -0.71751136
0.3714241, 0.13104427, -0.7231214
0.39264485, 0.117628865, -0.6665023
0.3931327, 0.12104362, -0.61549324
0.37630245, 0.17888236, -0.5374094
0.3257812, 0.24306299, -0.46444783
0.30212128, 0.3067557, -0.4288055
0.28062612, 0.321909, -0.3921875
0.27379647, 0.3065118, -0.41368267
0.2569662, 0.23476982, -0.46200866
0.2686742, 0.14814888, -0.57058203
0.28894976, 0.07637638, -0.63211006
0.30260912, 0.06735147, -0.67113674
0.31041443, 0.112994455, -0.6413789
0.3009017, 0.20132278, -0.6242742
0.31700018, 0.27382702, -0.57671046
0.34776416, 0.30017, -0.59256506
0.37605852, 0.29090118, -0.5798814
0.37044844, 0.24599002, -0.6091514
0.3582526, 0.1840047, -0.6301282
0.33919662, 0.14445968, -0.6706489
0.34995943, 0.16400349, -0.66430706
0.3565452, 0.20623153, -0.6257377
0.37044844, 0.22452535, -0.5981751
0.38557127, 0.21037811, -0.58183277
0.38435167, 0.19156604, -0.5652159
0.34873983, 0.17229667, -0.58110094
0.3126097, 0.18229721, -0.60866356
0.31773195, 0.18888302, -0.61890805
0.34410545, 0.2035485, -0.5930529
0.3126097, 0.21915911, -0.550337
0.2904133, 0.207939, -0.5447269
0.27208903, 0.18278505, -0.5486296
0.27062553, 0.15497859, -0.55375177
0.26038104, 0.16254002, -0.52594537
0.28333968, 0.16790617, -0.5461904
0.3143171, 0.18595599, -0.55302006
0.35776478, 0.21501252, -0.5283845
0.38703477, 0.2411116, -0.4798146
0.38532734, 0.21915911, -0.5354581
0.3421541, 0.17424795, -0.61842024
0.30187735, 0.17546761, -0.6940954
0.29675514, 0.21550044, -0.71458435
0.29260853, 0.30724353, -0.6726002
0.26599112, 0.40096852, -0.6120784
0.28797412, 0.38584572, -0.6569896
0.3211468, 0.31212184, -0.66113615
0.33261088, 0.24672176, -0.59402853
0.32943994, 0.20107886, -0.52350616
0.30699962, 0.16571087, -0.51765215
0.27696738, 0.18229721, -0.4976205
0.25647837, 0.2389164, -0.42636633
0.26721072, 0.291389, -0.36023444
0.3011456, 0.31849426, -0.3843822
0.3226103, 0.32751915, -0.48079026
0.34166628, 0.34142238, -0.5420438
0.34532502, 0.35776484, -0.5823206
0.39706582, 0.32312867, -0.69165623
0.42926285, 0.26187506, -0.81538296
0.4314581, 0.20476806, -0.88127095
0.41584742, 0.18229721, -0.8634651
0.41316435, 0.19668837, -0.8236761
0.43877563, 0.25525883, -0.7585198
0.50246835, 0.3323975, -0.670405
0.5698503, 0.39706582, -0.60012645
0.59765685, 0.40682256, -0.54301953
0.5808266, 0.37486944, -0.5510687
0.55250174, 0.33459267, -0.5115238
0.5225, 0.28163227, -0.51006025
0.48880902, 0.22452535, -0.5959799
0.46441734, 0.20891465, -0.6760151
0.48344287, 0.25257573, -0.6860156
0.52859795, 0.31504887, -0.638208
0.56542933, 0.36508226, -0.6150054
0.58765626, 0.35239857, -0.63211006
0.5898515, 0.28943762, -0.70433986
0.5725334, 0.21623218, -0.77803326
0.5271344, 0.20132278, -0.7882777
0.4761254, 0.23379417, -0.7323903
0.41779876, 0.28797415, -0.68921703
0.42316496, 0.34995946, -0.6438181
0.46417344, 0.38852873, -0.5891502
0.4927117, 0.38511398, -0.5710699
0.47222272, 0.35922828, -0.5710699
0.43121418, 0.31236586, -0.5915894
0.3919131, 0.26650947, -0.6174446
0.33114737, 0.24696566, -0.6203716
0.29407203, 0.28846198, -0.6098831
0.3067557, 0.36044785, -0.5505809
0.36435053, 0.41096917, -0.53960466
0.3875226, 0.4417331, -0.5669233
0.39679146, 0.44075742, -0.6401593
0.39828545, 0.41121307, -0.6960467
0.422921, 0.363131, -0.7133648
0.42682368, 0.32727525, -0.7529098
0.4109691, 0.29724297, -0.79364383
0.3828882, 0.31800634, -0.7619347
0.37605852, 0.33678797, -0.6569896
0.38361996, 0.32825089, -0.6245181
0.38069293, 0.2777297, -0.6545504
0.38703477, 0.2276962, -0.69238794
0.41511568, 0.23062323, -0.6230546
0.45807552, 0.26309463, -0.5469222
0.47002745, 0.29236466, -0.5183839
0.46539304, 0.28455928, -0.5342385
0.4373121, 0.24891695, -0.5913455
0.44389784, 0.20010312, -0.616225
0.47173488, 0.18741944, -0.60841966
0.49027252, 0.17156494, -0.6521112
0.4797841, 0.18449251, -0.7270241
0.48222327, 0.21915911, -0.6984859
0.51323116, 0.23794076, -0.6630875
0.5239635, 0.20403633, -0.66845363
0.47417405, 0.16571087, -0.69043666
0.42048183, 0.1620522, -0.6521112
0.41706705, 0.15351512, -0.5903698
0.4241406, 0.17107712, -0.5823206
0.44462964, 0.17400405, -0.5947603
0.43755603, 0.18424861, -0.57939357
0.39410836, 0.18449251, -0.51789606
0.357033, 0.16790617, -0.50445014
0.37361935, 0.10445737, -0.5505809
0.40267593, 0.056619186, -0.6169567
0.41511568, 0.05710701, -0.58573544
0.38557127, 0.10226207, -0.54009247
0.34703246, 0.12665378, -0.5422877
0.3345622, 0.103969455, -0.5637524
0.33065954, 0.08515748, -0.57914966
0.34239802, 0.08345, -0.58012533
0.33065954, 0.1447036, -0.55984974
0.3348061, 0.20696336, -0.53009194
0.3758146, 0.2542831, -0.51692045
0.40633467, 0.25086835, -0.47396055
0.40682253, 0.18132158, -0.5361898
0.37264368, 0.0436916, -0.65162337
0.34532502, -0.077839844, -0.7343416
0.32602513, -0.11201872, -0.71043783
0.34556893, -0.06540018, -0.6108588
0.3697167, 0.042959865, -0.5090846
0.40096852, 0.15058808, -0.43051293
0.38971785, 0.2298915, -0.40173078
0.3667897, 0.20989029, -0.43661085
0.35434994, 0.1447036, -0.53667766
0.32065895, 0.090310134, -0.6011022
0.31895152, 0.08027906, -0.6372323
0.3289521, 0.09299325, -0.6518673
0.37947336, 0.09543247, -0.6599165
0.3902057, 0.08296218, -0.6760151
0.38508344, 0.031983573, -0.69799805
0.3702045, -0.010976198, -0.7197066
0.34556893, -0.029544363, -0.70433986
0.31943938, 0.009512731, -0.6504038
0.3374892, 0.0636928, -0.59549206
0.4195062, 0.12421457, -0.5354581
0.46100256, 0.1383617, -0.50152314
0.48051587, 0.07759603, -0.49835226
0.42609194, -0.015122785, -0.567899
0.37605852, -0.082474254, -0.65601385
0.33090344, -0.03417877, -0.6738198
0.36874104, 0.08052297, -0.6638192
0.4285311, 0.19180995, -0.6413789
0.41657922, 0.26577774, -0.65576994
0.32675686, 0.2601676, -0.63211006
0.28407145, 0.1664427, -0.69507104
0.30163345, 0.03637407, -0.7685205
0.34117842, 0.010976295, -0.7819359
0.34264195, 0.10616475, -0.6887292
0.3460568, 0.30334085, -0.5286284
0.38118076, 0.43465957, -0.44661143
0.4575877, 0.4185305, -0.4158779
0.46100256, 0.29943827, -0.43173254
0.4185305, 0.09787158, -0.5322872
0.4107252, -0.081986435, -0.638208
0.43462902, -0.12714155, -0.6252499
0.4238967, 0.0078053526, -0.4729849
0.39679146, 0.19912748, -0.41368267
0.4578316, 0.29968217, -0.46078905
0.5466477, 0.3006578, -0.5622889
0.56689286, 0.2276962, -0.6374762
0.5322567, 0.16400349, -0.65381867
0.49076036, 0.10153034, -0.69165623
0.4812476, 0.05783874, -0.73653686
0.5144508, 0.08442564, -0.7516902
0.5642098, 0.14546585, -0.66894144
0.58448535, 0.20842682, -0.5635085
0.54859906, 0.21769564, -0.5674112
0.5468917, 0.18961474, -0.5376533
0.58448535, 0.15571031, -0.5144507
0.5778996, 0.11201872, -0.5281406
0.548843, 0.08149871, -0.5317993
0.5749726, 0.0790595, -0.5671672
0.5830218, 0.083937824, -0.5622889
0.5539653, 0.060765773, -0.60500485
0.5493309, 0.032959215, -0.6433302
0.5503065, 0.07783994, -0.6206155
0.57106996, 0.15010026, -0.6032974
0.64378756, 0.2235496, -0.5120116
0.65671515, 0.2779736, -0.46469173
0.58472925, 0.3084632, -0.47566798
0.49685827, 0.34312975, -0.456612
0.49344346, 0.3609357, -0.4344156
0.516646, 0.36874104, -0.41514617
0.47002745, 0.379016, -0.41807315
0.3919131, 0.36703366, -0.3916997
0.38044903, 0.28992543, -0.43124464
0.4099934, 0.15790561, -0.5364337
0.4238967, 0.06930286, -0.5134751
0.39288875, 0.08345, -0.47518018
0.36825317, 0.14912462, -0.46517956
0.43926343, 0.24281909, -0.39316317
0.5366472, 0.30187738, -0.32776302
0.5515261, 0.3130976, -0.31800637
0.4766132, 0.2911451, -0.37047893
0.43340948, 0.22867194, -0.4166097
0.45292282, 0.16546696, -0.43856218
0.48246717, 0.1510759, -0.5032306
0.4897847, 0.21550044, -0.4717653
0.47807667, 0.30773133, -0.42807376
0.4485323, 0.33215356, -0.4678627
0.45389846, 0.3130976, -0.4624965
0.4751497, 0.27285126, -0.40831652
0.4761254, 0.23501372, -0.3682837
0.45072755, 0.2257449, -0.36072227
0.45365453, 0.21818347, -0.36462495
0.4499958, 0.21598826, -0.33215353
0.43292162, 0.21915911, -0.32995826
0.41633525, 0.2298915, -0.31312802
0.4197501, 0.26528993, -0.25187448
0.41267654, 0.3130976, -0.22647664
0.43511686, 0.35386217, -0.23601988
0.46417344, 0.37215587, -0.26211897
0.4895408, 0.35947222, -0.36047834
0.4871016, 0.34678853, -0.39096794
0.42560413, 0.35239857, -0.3287387
0.36947277, 0.3155367, -0.3682837
0.3536182, 0.2887059, -0.43246427
0.38215643, 0.33166575, -0.40904826
0.3960597, 0.43197644, -0.29727346
0.40316376, 0.49713272, -0.22574489
0.4326777, 0.44734323, -0.24870352
0.4502397, 0.3194699, -0.27651003
0.44487354, 0.1996153, -0.32386035
0.44072697, 0.15351512, -0.34486768
0.411213, 0.17132102, -0.30776188
0.38410777, 0.2057437, -0.3216651
0.39706582, 0.2476974, -0.31629896
0.47271052, 0.3135854, -0.29678562
0.5268905, 0.38169914, -0.31215236
0.5629902, 0.41511574, -0.35950267
0.59497374, 0.36776537, -0.41465837
0.6069257, 0.2476974, -0.4993279
0.60960877, 0.1664427, -0.49664482
0.579607, 0.15863734, -0.42319545
0.5500626, 0.16449131, -0.47127748
0.5410377, 0.17595543, -0.49371785
0.58472925, 0.22037877, -0.41978058
0.6540321, 0.26846078, -0.30068827
0.6957723, 0.29431593, -0.20232888
0.68357646, 0.28090054, -0.21964696
0.627933, 0.20745118, -0.38023558
0.62695736, 0.1359226, -0.49835226
0.6896744, 0.117141046, -0.44831884
0.7396773, 0.14912462, -0.4400257
0.6882109, 0.18254113, -0.51567036
0.6154627, 0.2274523, -0.58671105
0.66939884, 0.28138834, -0.6196398
0.756782, 0.3197138, -0.55375177
0.74824494, 0.33898318, -0.48420507
0.6530564, 0.2960234, -0.5254575
0.5839975, 0.22720838, -0.62159115
0.5774118, 0.22159833, -0.6037852
0.5832658, 0.2823641, -0.52594537
0.5920468, 0.32800698, -0.48883948
0.61985326, 0.32361647, -0.4563681
0.6654962, 0.27236345, -0.4349034
0.68257034, 0.1598569, -0.47932675
0.64329976, 0.018537639, -0.57402736
0.5898515, -0.061253596, -0.6462572
0.5954616, -0.039545015, -0.6625997
0.6479342, 0.07369336, -0.5576545
0.7140661, 0.24842913, -0.46883833
0.7645873, 0.37779647, -0.48176593
0.76848996, 0.3899923, -0.538629
0.7733683, 0.30212128, -0.6318661
0.77800274, 0.14839278, -0.74754363
0.78702766, -0.02341596, -0.81538296
0.77800274, -0.12445848, -0.81855386
0.77800274, -0.110067375, -0.78925335
0.7719048, -0.019025462, -0.6857717
0.7858081, 0.09787158, -0.6259816
0.82096255, 0.17888236, -0.584028
0.8597758, 0.21428078, -0.5271649
0.9049004, 0.21110995, -0.5539957
0.9005099, 0.17571153, -0.6328418
0.8785574, 0.1295807, -0.69433933
0.885387, 0.09762766, -0.7680326
0.8761182, 0.06052186, -0.80904114
0.80462015, 0.03613016, -0.7380004
0.745074, 0.054179974, -0.6840643
0.68504, 0.10177425, -0.6318661
0.5839975, 0.1886391, -0.5486296
0.4678322, 0.3087071, -0.51789606
0.43340948, 0.4097495, -0.5330189
0.44877622, 0.5149386, -0.510792
0.41535962, 0.5979008, -0.49298608
0.3289521, 0.5964372, -0.5644842
0.26160064, 0.45807552, -0.71434045
0.26428372, 0.2628507, -0.8976134
0.3270008, 0.10421346, -0.9742641
0.3945962, 0.040520657, -0.92666996
0.4429222, 0.059058297, -0.8585562
0.52542704, 0.1183606, -0.7904729
0.627933, 0.20891465, -0.68382037
0.69235754, 0.31212184, -0.57131386
0.7133343, 0.38267478, -0.45124584
0.71211475, 0.3946267, -0.44270876
0.6979676, 0.37364987, -0.48981518
0.6754967, 0.34654462, -0.55838627
0.6654962, 0.3504473, -0.66991717
0.6547638, 0.35898438, -0.7619347
0.66378874, 0.35239857, -0.80367494
0.6413484, 0.37535724, -0.8700507
0.53493977, 0.35215467, -0.9225233
0.52615875, 0.27285126, -0.97155064
0.59009546, 0.234282, -1.0089003
0.60936487, 0.24233125, -0.96691614
0.59009546, 0.26309463, -0.95398855
0.58790016, 0.31187794, -0.93081653
0.60741353, 0.40462726, -0.79901004
0.6420802, 0.5120116, -0.6501599
0.61643845, 0.6223229, -0.5889063
0.5395742, 0.6657706, -0.5374094
0.51932913, 0.58204615, -0.6206155
0.5732652, 0.40584683, -0.7582759
0.54494035, 0.23501372, -0.7880338
0.46100256, 0.0961642, -0.844165
0.41633525, -0.023659872, -0.8820027
0.46832004, -0.045155067, -0.7853507
0.5696064, 0.067595385, -0.6599165
0.6054622, 0.25330746, -0.5122555
0.6210728, 0.462466, -0.40538952
0.68333256, 0.61817634, -0.44051352
0.72553015, 0.6511051, -0.49225435
0.7367503, 0.57911915, -0.59427243
0.7028459, 0.41389608, -0.81733423
0.6047304, 0.16717443, -1.0118273
0.5307932, -0.02686134, -1.1587566
0.55177003, -0.09543236, -1.2097657
0.6003399, -0.03149575, -1.0455183
0.6540321, 0.14497803, -0.8312375
0.73479897, 0.32849482, -0.66113615
0.7914182, 0.4336838, -0.52423793
0.8024249, 0.4468554, -0.4463675
0.816816, 0.38438216, -0.44539183
0.79410124, 0.2979747, -0.41490227
0.79458904, 0.2604116, -0.43905002
0.8170599, 0.28090054, -0.41758534
0.87075204, 0.33190966, -0.36657625
0.91932195, 0.3502034, -0.36584452
0.8846553, 0.2874863, -0.43978173
0.808035, 0.1818094, -0.57402736
0.7848324, 0.08787102, -0.6489403
0.77824664, 0.0287822, -0.57914966
0.73162806, 0.044423334, -0.5149386
0.64598286, 0.13884963, -0.48957127
0.63183564, 0.2235496, -0.46566743
0.66939884, 0.2952917, -0.5083528
0.7050411, 0.34776416, -0.48908344
0.74848884, 0.3741377, -0.47444844
0.7853202, 0.34873992, -0.55302006
0.79385734, 0.2757783, -0.5974434
0.80559576, 0.19790792, -0.6223229
0.73772603, 0.11348228, -0.6465011
0.67817986, 0.0139032295, -0.59890693
0.74263483, -0.028812628, -0.57402736
0.82754827, 0.013415407, -0.4429527
0.8412076, 0.09811549, -0.26821685
0.8617271, 0.16107646, -0.23699555
0.8978268, 0.15449075, -0.2526062
0.91639495, 0.10323772, -0.2037924
0.948592, 0.08052297, -0.22403745
0.96761745, 0.094456725, -0.21915914
0.9715506, 0.12616596, -0.20964637
0.9459089, 0.14546585, -0.29580992
0.8761182, 0.13567868, -0.39999285
0.8480373, 0.15668596, -0.48835167
0.87977695, 0.21964693, -0.5476539
0.8697764, 0.28431538, -0.5110359
0.81047416, 0.35386217, -0.4810342
0.69333315, 0.43392783, -0.4561242
0.40121242, 0.44148916, -0.35925877
0.31309754, 0.2801688, -0.40880433
0.44023913, 0.12104362, -0.513719
0.4575877, 0.042715956, -0.37047893
0.37654635, 0.059058297, -0.25943586
0.36483836, 0.07783994, -0.17793722
0.44243437, 0.08442564, -0.15107588
0.51323116, 0.13006863, -0.16912572
0.5696064, 0.19107822, -0.13497739
0.65647125, 0.23940423, -0.18427904
0.7467814, 0.25477102, -0.31044495
0.7958087, 0.2452582, -0.40856043
0.8214504, 0.18888302, -0.5254575
0.8202307, 0.08247435, -0.6374762
0.79361343, -0.0078053526, -0.7136087
0.75824547, -0.021220759, -0.7206823
0.74312264, 0.05344824, -0.58963805
0.69260144, 0.18229721, -0.472741
0.65330034, 0.27260736, -0.40197468
0.60668176, 0.2930964, -0.31459153
0.5568923, 0.24599002, -0.2909316
0.49466303, 0.15473467, -0.30946928
0.4512154, 0.08247435, -0.3111767
0.4441418, 0.065888, -0.3746255
0.485882, 0.08442564, -0.38047954
0.59399813, 0.09592029, -0.3829187
0.67939943, 0.063448794, -0.45270932
0.67256975, 0.030764015, -0.5032306
0.71552956, 0.05808265, -0.5413121
0.77434397, 0.11592139, -0.5122555
0.7819054, 0.18278505, -0.43661085
0.78044194, 0.25967976, -0.4170975
0.7660508, 0.27407092, -0.38633353
0.690894, 0.21964693, -0.41636577
0.60741353, 0.16888182, -0.53350675
0.5505504, 0.14619759, -0.55667883
0.56689286, 0.15936908, -0.49420568
0.5249392, 0.2452582, -0.3951145
0.42755547, 0.27651003, -0.34706292
0.48466247, 0.23379417, -0.456612
0.6186337, 0.17180884, -0.46420392
0.7016263, 0.12884897, -0.4300251
0.7311402, 0.11104307, -0.47225317
0.7267497, 0.13567868, -0.47518018
0.7653191, 0.21574436, -0.45908168
0.8477934, 0.30699962, -0.44392833
0.88587487, 0.36020395, -0.47493625
0.8848992, 0.366058, -0.5732652
0.897339, 0.34264195, -0.61451757
0.90343684, 0.31678677, -0.64869636
0.8753865, 0.27870533, -0.71995056
0.81071806, 0.22159833, -0.7326342
0.7867837, 0.15253937, -0.6992176
0.756782, 0.07759603, -0.6254938
0.68232644, 0.049789477, -0.59524816
0.59058326, 0.08884667, -0.56302065
0.53908634, 0.1752237, -0.45539245
0.5373789, 0.25916153, -0.38804093
0.5749726, 0.32239684, -0.36364928
0.6293965, 0.34312975, -0.36389318
0.6857717, 0.32068944, -0.39877325
0.73504287, 0.25233182, -0.484449
0.753855, 0.14766106, -0.6491842
0.7721487, 0.038325455, -0.7943756
0.8385246, -0.011220109, -0.80660194
0.88807017, 0.034910604, -0.7521781
0.913224, 0.15058808, -0.644062
0.94322574, 0.26797295, -0.5383851
0.9642026, 0.32971436, -0.46639916
0.9442015, 0.2979747, -0.441977
0.8888019, 0.21867129, -0.51716435
0.8373049, 0.13616651, -0.567899
0.8416955, 0.09738375, -0.5913455
0.8458421, 0.12567814, -0.61915195
0.8414515, 0.19790792, -0.55716664
0.882704, 0.2623629, -0.456612
0.8978268, 0.27163172, -0.38096735
0.82876784, 0.22135441, -0.42685416
0.69650406, 0.15180764, -0.564972
0.5988764, 0.085645296, -0.59671164
0.5730213, 0.06198533, -0.575247
0.5798509, 0.11006743, -0.5547275
0.5783874, 0.18473643, -0.51030415
0.5598193, 0.24428254, -0.49347395
0.48466247, 0.31285366, -0.484449
0.37215585, 0.3702046, -0.48908344
0.38264427, 0.34752026, -0.5347263
0.5088102, 0.25550276, -0.5771983
0.5966812, 0.14153264, -0.6211033
0.62204856, 0.049789477, -0.66577053
0.6179019, -0.022196405, -0.63332963
0.61399925, -0.039057095, -0.55960584
0.61643845, 0.0053661433, -0.4490506
0.6244877, 0.09689593, -0.37804034
0.6132675, 0.21915911, -0.28971204
0.60912097, 0.3238604, -0.21598822
0.6203411, 0.35459387, -0.27943704
0.6183898, 0.29236466, -0.34974602
0.62695736, 0.1774189, -0.40145636
0.63110393, 0.059790127, -0.47737542
0.5788753, -0.02146467, -0.53131145
0.5068589, -0.03417877, -0.56302065
0.51884127, 0.013171496, -0.53082365
0.59058326, 0.11104307, -0.43368387
0.66939884, 0.21574436, -0.36340535
0.6857717, 0.29236466, -0.3216651
0.6515929, 0.3006578, -0.31312802
0.63061607, 0.24501428, -0.3331292
0.6415923, 0.15668596, -0.36316144
0.6418362, 0.10762822, -0.40173078
0.63110393, 0.13104427, -0.39438277
0.59033936, 0.2274523, -0.38487002
0.48051587, 0.32849482, -0.3538926
0.46295384, 0.3460568, -0.3216651
0.55542874, 0.28943762, -0.34877035
0.60326695, 0.17278449, -0.3392271
0.5881441, 0.06661974, -0.40096852
0.5542092, 0.0058540627, -0.46152085
0.5556727, 0.02853829, -0.4004807
0.585461, 0.15058808, -0.31312802
0.6242438, 0.3111462, -0.25602105
0.63451874, 0.44709933, -0.21232945
0.60058385, 0.5303053, -0.21964696
0.5651854, 0.47856453, -0.2701682
0.573753, 0.30602396, -0.42782986
0.6025352, 0.08835884, -0.56253284
0.62866473, -0.08320609, -0.61842024
0.64061666, -0.14278269, -0.60841966
0.6442754, -0.07491291, -0.5081089
0.65671515, 0.08027906, -0.37218636
0.66354483, 0.2389164, -0.20720722
0.6686671, 0.32556778, -0.080797404
0.66330093, 0.3130976, -0.0895784
0.648422, 0.23111105, -0.13302606
0.6340309, 0.14202048, -0.16961354
0.6389093, 0.06198533, -0.27236345
0.6122918, 0.0014635643, -0.37657684
0.5776557, -0.013659318, -0.4334399
0.5461599, 0.011464117, -0.39096794
0.5325006, 0.03856937, -0.3182503
0.5732652, 0.08003514, -0.3319096
0.6298843, 0.117384955, -0.3175185
0.6711062, 0.12884897, -0.3009322
0.68869877, 0.09543247, -0.32678738
0.6684232, 0.02853829, -0.34877035
0.66476446, -0.0017073783, -0.32459214
0.70918775, 0.032959215, -0.2304098
0.7294328, 0.08811493, -0.16375956
0.7016263, 0.13909353, -0.14888063
0.68281424, 0.14324012, -0.14327055
0.6767163, 0.083937824, -0.13863614
0.6713502, -0.0017073783, -0.17964463
0.6550077, -0.068083204, -0.2289158
0.6420802, -0.10592079, -0.2435813
0.64671457, -0.11665313, -0.21135381
0.64354366, -0.09762766, -0.19891405
0.6442754, -0.05052121, -0.1764737
0.6711062, 0.027562644, -0.09616415
0.696748, 0.09689593, -0.0066162245
0.7213836, 0.10518911, 0.013171496
0.69894326, 0.046862543, -0.03393491
0.6611057, -0.06661974, -0.0912858
0.63281137, -0.18034588, -0.1027499
